fecha,peso
2024-08-19 12:36:00,0.635
2024-08-19 12:36:00,0.6
2024-08-19 12:36:00,0.615
2024-08-19 12:36:00,0.655
2024-08-19 12:36:00,0.625
2024-08-19 12:36:00,0.655
2024-08-19 12:36:00,0.615
2024-08-19 12:36:00,0.675
2024-08-19 12:36:00,0.645
2024-08-19 12:36:00,0.645
2024-08-19 12:36:00,0.635
2024-08-19 12:36:00,0.645
2024-08-19 12:36:00,0.655
2024-08-19 12:35:00,0.655
2024-08-19 12:35:00,0.565
2024-08-19 12:35:00,0.615
2024-08-19 12:35:00,0.665
2024-08-19 12:35:00,0.605
2024-08-19 12:35:00,0.665
2024-08-19 12:35:00,0.675
2024-08-19 12:35:00,0.645
2024-08-19 12:35:00,0.665
2024-08-19 12:35:00,0.635
2024-08-19 12:35:00,0.565
2024-08-19 12:35:00,0.685
2024-08-19 12:35:00,0.625
2024-08-19 12:35:00,0.565
2024-08-19 12:35:00,0.605
2024-08-19 12:34:00,0.655
2024-08-19 12:34:00,0.675
2024-08-19 12:34:00,0.645
2024-08-19 12:34:00,0.645
2024-08-19 12:34:00,0.645
2024-08-19 12:34:00,0.675
2024-08-19 12:34:00,0.595
2024-08-19 12:34:00,0.615
2024-08-19 12:34:00,0.625
2024-08-19 12:34:00,0.645
2024-08-19 12:34:00,0.665
2024-08-19 12:34:00,0.625
2024-08-19 12:34:00,0.635
2024-08-19 12:34:00,0.635
2024-08-19 12:34:00,0.665
2024-08-19 12:34:00,0.595
2024-08-19 12:34:00,0.655
2024-08-19 12:34:00,0.655
2024-08-19 12:34:00,0.655
2024-08-19 12:34:00,0.675
2024-08-19 12:34:00,0.685
2024-08-19 12:33:00,0.615
2024-08-19 12:33:00,0.635
2024-08-19 12:33:00,0.645
2024-08-19 12:33:00,0.67
2024-08-19 12:33:00,0.655
2024-08-19 12:33:00,0.645
2024-08-19 12:33:00,0.605
2024-08-19 12:33:00,0.575
2024-08-19 12:33:00,0.655
